user_id,age_range,state,city,salary_range,job_role,sector,company_size,orders_food_delivery,food_delivery_freq_week,food_delivery_platform,primary_device,plays_other_word_games,typical_play_time,newsletter_subscriber,job_role_raw,is_senior,is_dados
35274d57b7d5e2da,18-24,SC,Belo Horizonte,acima de R$10k,diretor,varejo,multinacional,True,3,Ambos,Android,True,night,True,Diretor,False,False
196cffab83a7beee,45+,MT,Belo Horizonte,,designer,educação,média,True,2,Rappi,iOS,False,night,True,designer,False,False
fe2424c3aa7fb790,35-44,MG,Brasília,R$2k-R$4k,diretor,finanças,multinacional,True,2,Ambos,Android,False,evening,True,Diretor de Dados,False,True
51c0c15ec5cb5c40,35-44,PE,,R$4k-R$6k,professor,educação,pequena,True,2,Ambos,iOS,False,evening,True,Professor,,False
91d43131f54a7fc8,25-34,BA,Belo Horizonte,até R$2k,gerente,educação,média,False,0,Nenhum,iOS,False,evening,True,gerente,False,False
e3a33063975677b7,45+,GO,Curitiba,até R$2k,professor,outros,grande,True,1,Nenhum,iOS,False,afternoon,True,Professor,,False
b41aa100f297ab56,18-24,CE,,acima de R$10k,analista,finanças,MEI/micro,True,1,iFood,iOS,False,morning,True,Analista,False,False
121f4772958f3c96,45+,SC,,até R$2k,analista,varejo,multinacional,True,2,Nenhum,Android,False,morning,True,Analista,False,False
38861ddecdb6e602,25-34,SC,,acima de R$10k,consultor,direito,média,True,2,Ambos,iOS,True,evening,False,consultor,False,False
1d09e06cec59d4d1,35-44,MT,,até R$2k,designer,tech,MEI/micro,True,2,Ambos,Android,False,morning,True,Designer,False,False
ee04bdc1b541ab93,25-34,MG,,até R$2k,estudante,outros,MEI/micro,True,1,Ambos,iOS,True,evening,True,Estudante,,
697374949c7e26f9,25-34,RJ,Belo Horizonte,R$6k-R$10k,designer,educação,multinacional,True,2,Ambos,Android,True,afternoon,True,Designer de Dados,False,True
eac2942a0837729a,35-44,DF,Rio de Janeiro,R$4k-R$6k,gerente,outros,multinacional,True,1,Ambos,iOS,False,night,False,Gerente,False,False
c72b51dfba469134,,RS,Belo Horizonte,R$2k-R$4k,analista,finanças,grande,True,2,Ambos,iOS,False,night,True,Analista,False,False
7b4dc98c5124720f,,AM,Belo Horizonte,acima de R$10k,coordenador,educação,multinacional,True,5,Nenhum,iOS,False,afternoon,True,coordenador,False,False
223c3018b5bcda91,,PB,Rio de Janeiro,R$4k-R$6k,desenvolvedor,tech,MEI/micro,True,2,Rappi,iOS,True,morning,True,Desenvolvedor Sênior,True,False
48965df8955fafbc,25-34,BA,,,designer,varejo,MEI/micro,True,2,Ambos,Android,False,morning,False,Designer,False,False
e5a91af114ab4427,18-24,PR,Porto Alegre,,gerente,outros,pequena,True,3,iFood,Android,False,evening,True,Gerente,False,False
02134a50a8dd9be7,45+,PE,,até R$2k,designer,marketing,média,False,0,Nenhum,Android,False,afternoon,True,Designer Sênior,True,False
4ccab4488c89c7ff,25-34,DF,,,analista,tech,pequena,True,2,iFood,iOS,False,morning,True,analista,False,False
70c8ca4fcc96accb,,MT,,R$6k-R$10k,estudante,tech,MEI/micro,True,1,Nenhum,iOS,False,morning,True,estudante,,
7ce4d499f7f630ef,,ES,,,consultor,tech,grande,False,0,Nenhum,iOS,True,night,True,Consultor de Dados,False,True
1c6051e87f325c6d,18-24,AM,Rio de Janeiro,acima de R$10k,desenvolvedor,saúde,pequena,True,2,Nenhum,iOS,True,night,True,Desenvolvedor,False,False
07a280a36f6689d7,25-34,MG,,R$2k-R$4k,estudante,tech,grande,True,7,Ambos,iOS,False,afternoon,True,Estudante,,
9c7ebbf7945bb556,45+,MT,Brasília,R$6k-R$10k,diretor,varejo,MEI/micro,True,2,iFood,Android,False,morning,True,Diretor,False,False
8014fede57684b73,18-24,GO,Belo Horizonte,R$2k-R$4k,analista,marketing,MEI/micro,True,3,Rappi,Android,False,evening,True,Analista,False,False
39f58685f9b7ec2f,25-34,PR,Rio de Janeiro,,coordenador,varejo,média,True,3,iFood,Android,False,morning,True,coordenador,False,False
5b4e1ace33ba53da,,AL,São Paulo,R$2k-R$4k,estudante,tech,pequena,True,3,Ambos,iOS,False,evening,True,Estudante,,
dafd005720a74223,35-44,MT,São Paulo,R$2k-R$4k,professor,varejo,multinacional,True,5,iFood,iOS,False,morning,True,Professor,,False
fa5bb83eff34ffb2,25-34,MG,,R$2k-R$4k,engenheiro,saúde,pequena,True,2,Rappi,Android,True,evening,True,Engenheiro,False,False
342ba2c0d3b123e5,25-34,CE,Porto Alegre,R$4k-R$6k,gerente,marketing,multinacional,True,2,Ambos,Android,False,evening,True,Gerente,False,False
514a6ff94b89ddd5,25-34,SE,,R$4k-R$6k,diretor,outros,média,True,2,Rappi,iOS,True,morning,True,Diretor,False,False
43b3a0166dbab076,35-44,MA,Curitiba,R$6k-R$10k,designer,marketing,multinacional,False,0,Nenhum,iOS,True,morning,True,designer,False,False
27feffeea2151797,25-34,GO,Porto Alegre,R$4k-R$6k,designer,finanças,pequena,True,2,iFood,iOS,False,evening,True,Designer,False,False
ad2eb3aa95f3abda,18-24,MA,,até R$2k,diretor,outros,média,False,0,Nenhum,Android,False,evening,True,Diretor,False,False
79bc993fcdd7867e,18-24,DF,Brasília,R$2k-R$4k,designer,educação,multinacional,True,7,iFood,Android,True,afternoon,True,Designer,False,False
778456a6a645e375,25-34,PE,Rio de Janeiro,acima de R$10k,estudante,finanças,multinacional,True,7,Nenhum,iOS,False,evening,True,Estudante,,
fe8b91cdec6fe6a9,,SE,,R$4k-R$6k,engenheiro,finanças,média,True,2,Nenhum,Android,False,evening,True,Engenheiro,False,False
5f96cf0980ac4289,25-34,MG,Belo Horizonte,R$2k-R$4k,diretor,outros,multinacional,False,0,Nenhum,iOS,False,afternoon,True,diretor,False,False
86e41ba0898de083,,RN,,até R$2k,diretor,direito,MEI/micro,True,5,Rappi,Android,False,evening,True,Diretor,False,False
f9e7ac413859fedc,,MG,Rio de Janeiro,R$2k-R$4k,professor,tech,média,True,2,iFood,Android,True,night,True,Professor,,False
266f6d334dff45ac,25-34,SC,São Paulo,acima de R$10k,estudante,tech,média,True,2,iFood,Android,False,night,True,Estudante,,
a040ed29d1b4a4c1,25-34,ES,,,professor,saúde,multinacional,True,3,Ambos,Android,False,morning,True,Professor de Dados,,True
07124643bcf3f31e,25-34,GO,,até R$2k,estudante,varejo,grande,True,5,iFood,Android,True,night,True,Estudante,,
95a19db11c790773,35-44,MT,,,coordenador,outros,pequena,True,2,Rappi,iOS,True,night,False,Coordenador,False,False
f366c03d667bbb41,25-34,MG,Brasília,,diretor,tech,multinacional,True,1,iFood,Android,False,morning,True,diretor,False,False
cb4d09da69be2356,18-24,CE,Curitiba,,engenheiro,outros,média,True,1,Rappi,iOS,True,evening,True,engenheiro,False,False
5f2e4b7df9c16cc1,18-24,RN,Curitiba,R$4k-R$6k,consultor,saúde,multinacional,True,7,Nenhum,Android,False,evening,False,Consultor,False,False
550c909b9ecef4e9,25-34,PR,Brasília,R$2k-R$4k,diretor,direito,multinacional,True,3,iFood,iOS,True,morning,True,Diretor,False,False
2f68726ee1c2c818,25-34,AL,,R$6k-R$10k,consultor,tech,média,True,1,Rappi,Android,False,night,False,Consultor,False,False
51c9b37e285a80a2,,PR,,,estudante,educação,grande,True,2,Nenhum,Android,False,morning,True,estudante,,
79d70cb64ce77d35,18-24,BA,Rio de Janeiro,R$2k-R$4k,designer,educação,MEI/micro,False,0,Nenhum,Android,False,morning,True,Designer de Dados,False,True
60234be6ad4e91d0,,MG,Brasília,acima de R$10k,diretor,finanças,pequena,False,0,Nenhum,iOS,True,night,True,diretor,False,False
d3095f13df536ecb,18-24,MG,Curitiba,acima de R$10k,designer,varejo,média,True,1,Nenhum,iOS,True,afternoon,True,designer,False,False
306bb57c117da8a8,45+,MA,,R$2k-R$4k,engenheiro,outros,MEI/micro,True,3,Ambos,Android,True,morning,True,engenheiro,False,False
471b4c2139fb4819,25-34,AL,,até R$2k,coordenador,outros,MEI/micro,True,2,Nenhum,Android,True,night,True,Coordenador Sênior,True,False
78335d56e71ad154,25-34,ES,,,engenheiro,educação,média,True,3,iFood,iOS,False,evening,True,Engenheiro,False,False
039279ad8348a9f5,18-24,SP,,,gerente,tech,MEI/micro,True,1,iFood,Android,True,morning,True,Gerente de Dados,False,True
bc4c85204f767ba7,,BA,Porto Alegre,R$4k-R$6k,analista,varejo,pequena,True,1,Rappi,iOS,True,evening,True,analista,False,False
88f13b9414f90b78,25-34,RS,,R$4k-R$6k,estudante,outros,grande,True,3,Nenhum,iOS,False,evening,True,Estudante,,
b357a9d276b7483a,,GO,Porto Alegre,acima de R$10k,coordenador,finanças,média,True,2,Rappi,iOS,True,afternoon,True,Coordenador,False,False
37cf5eeb13bc6e11,35-44,GO,São Paulo,R$2k-R$4k,engenheiro,outros,grande,True,3,Nenhum,iOS,False,afternoon,True,engenheiro,False,False
720de2108db15041,25-34,MA,Belo Horizonte,R$6k-R$10k,consultor,finanças,grande,False,0,Nenhum,iOS,True,evening,True,Consultor,False,False
5016a0da77d564ec,25-34,MS,,até R$2k,desenvolvedor,marketing,média,True,1,iFood,iOS,True,night,False,Desenvolvedor,False,False
157386345f7e14ad,18-24,PE,,R$6k-R$10k,diretor,direito,média,True,3,Ambos,iOS,True,morning,True,diretor,False,False
a889b7f4bb9c00b4,35-44,GO,Porto Alegre,R$2k-R$4k,diretor,marketing,média,True,2,iFood,iOS,False,morning,True,Diretor,False,False
8532cb580f12f0ca,45+,SC,Porto Alegre,R$6k-R$10k,coordenador,tech,grande,False,0,Nenhum,Android,False,night,True,coordenador,False,False
5f624a3f1fc47179,35-44,SE,Porto Alegre,R$4k-R$6k,consultor,saúde,multinacional,True,3,Rappi,iOS,False,morning,False,consultor,False,False
389ae1526e459526,25-34,MA,Brasília,R$2k-R$4k,engenheiro,finanças,MEI/micro,True,3,Ambos,Android,False,evening,True,Engenheiro,False,False
0ec1da7ddcfe3548,35-44,RS,Porto Alegre,R$2k-R$4k,engenheiro,direito,grande,True,7,iFood,Android,True,morning,True,Engenheiro,False,False
c658312def86a7c2,25-34,MG,Curitiba,R$6k-R$10k,consultor,marketing,média,True,1,Ambos,iOS,False,morning,False,Consultor,False,False
ea739162cc1e0e61,,RJ,Porto Alegre,,gerente,marketing,pequena,True,2,Ambos,Android,False,afternoon,True,gerente,False,False
78fbb5d25caf3ed1,35-44,MG,Brasília,até R$2k,analista,finanças,média,True,1,Ambos,iOS,False,night,True,Analista,False,False
0db9712fde3a107b,25-34,AM,,R$2k-R$4k,professor,saúde,multinacional,True,2,Rappi,iOS,False,night,True,Professor,,False
b56bfd06f2ad5853,,MA,,R$6k-R$10k,analista,tech,multinacional,True,1,iFood,iOS,True,evening,True,Analista,False,False
f4e1fd12484148cf,25-34,SC,São Paulo,,desenvolvedor,outros,pequena,True,1,Ambos,Android,False,morning,True,desenvolvedor,False,False
02c3c251f0f99a48,35-44,MA,Rio de Janeiro,,desenvolvedor,educação,MEI/micro,True,5,Rappi,iOS,True,morning,True,desenvolvedor,False,False
ca1aae547097fe11,18-24,AL,Rio de Janeiro,R$2k-R$4k,diretor,direito,multinacional,True,1,Nenhum,iOS,True,afternoon,True,Diretor,False,False
dc5e164a79756af8,25-34,SE,São Paulo,R$6k-R$10k,designer,tech,pequena,False,0,Nenhum,Android,False,morning,True,Designer,False,False
1960a53482a468bc,,RS,Curitiba,,engenheiro,tech,pequena,False,0,Nenhum,Android,True,evening,True,Engenheiro,False,False
e66c213d52918c5f,25-34,RS,Brasília,,designer,finanças,média,False,0,Nenhum,Android,False,morning,True,designer,False,False
5eaa4882c99cedda,25-34,MT,Brasília,até R$2k,engenheiro,educação,multinacional,False,0,Nenhum,iOS,False,morning,False,Engenheiro,False,False
6220de621fef79b8,,MS,Rio de Janeiro,R$2k-R$4k,diretor,educação,média,True,3,Nenhum,iOS,False,morning,False,diretor,False,False
b652dabbde2b21da,35-44,ES,,R$6k-R$10k,gerente,educação,grande,True,2,Ambos,iOS,True,afternoon,True,gerente,False,False
9e8bd2b9aad9de6d,,BA,Belo Horizonte,R$2k-R$4k,coordenador,educação,MEI/micro,True,1,Rappi,Android,False,evening,True,Coordenador,False,False
0cc8142e844ef06b,,SC,São Paulo,R$4k-R$6k,engenheiro,saúde,pequena,False,0,Nenhum,Android,False,night,True,Engenheiro,False,False
0c210547e4728142,35-44,RJ,Rio de Janeiro,acima de R$10k,designer,varejo,pequena,True,1,Rappi,Android,True,morning,True,designer,False,False
a4fef75c1ced800d,,AM,Belo Horizonte,R$6k-R$10k,analista,outros,grande,True,5,iFood,iOS,False,morning,True,Analista,False,False
18100c03c95fc9f5,25-34,ES,São Paulo,R$4k-R$6k,estudante,tech,pequena,True,1,Rappi,iOS,False,night,True,Estudante,,
8601e17012b234bb,25-34,RS,,R$4k-R$6k,coordenador,direito,grande,True,7,Ambos,iOS,True,evening,True,Coordenador,False,False
da6d5f8c4a45c822,35-44,RS,,R$2k-R$4k,consultor,educação,grande,False,0,Nenhum,iOS,False,morning,True,Consultor,False,False
9f4ac8daed21fe16,,SC,Belo Horizonte,,coordenador,educação,MEI/micro,True,2,Rappi,iOS,False,afternoon,True,Coordenador,False,False
697e9e150e91bb76,35-44,BA,Porto Alegre,acima de R$10k,analista,finanças,média,True,2,Nenhum,Android,False,evening,True,Analista,False,False
93d78aff1e0c0bc5,45+,AM,Belo Horizonte,até R$2k,professor,outros,grande,True,3,Rappi,Android,False,night,True,Professor,,False
38b7b9af2a098012,35-44,SE,,,gerente,outros,pequena,True,1,iFood,Android,False,evening,True,gerente,False,False
6e5a184ba2865fde,35-44,AL,,,gerente,outros,grande,True,1,iFood,Android,True,evening,True,gerente,False,False
408690232dbee268,35-44,PE,,R$4k-R$6k,diretor,outros,MEI/micro,True,7,Nenhum,iOS,True,night,True,Diretor,False,False
008b64b22c8c3d43,45+,RJ,Porto Alegre,acima de R$10k,coordenador,educação,pequena,True,3,Nenhum,Android,False,evening,True,coordenador,False,False
659f5b9aa04f49eb,35-44,AL,Belo Horizonte,R$6k-R$10k,analista,tech,MEI/micro,True,5,iFood,Android,False,afternoon,True,Analista,False,False
ec3e64424f86dd42,45+,PB,,R$2k-R$4k,diretor,finanças,média,True,3,Ambos,iOS,True,evening,True,diretor,False,False
5d43a4d0a861d7f7,,SC,,R$4k-R$6k,professor,tech,pequena,True,1,Ambos,iOS,True,afternoon,True,Professor,,False
8c3a700016e4e404,35-44,SE,Brasília,,engenheiro,finanças,média,True,1,Nenhum,Android,True,morning,True,Engenheiro,False,False
f19f7b38f83a2cae,25-34,AL,Brasília,R$4k-R$6k,designer,saúde,multinacional,False,0,Nenhum,iOS,True,evening,False,Designer,False,False
18a998aebf9cd602,,MA,São Paulo,,engenheiro,outros,média,True,3,Rappi,iOS,False,night,True,Engenheiro,False,False
6f566ed75b881faf,45+,RJ,Porto Alegre,R$2k-R$4k,consultor,outros,média,True,2,iFood,iOS,True,afternoon,True,Consultor,False,False
6aad67694a65a9e5,18-24,RS,Porto Alegre,R$4k-R$6k,consultor,outros,média,False,0,Nenhum,iOS,True,morning,True,Consultor,False,False
6e83889f83f14b72,18-24,GO,Rio de Janeiro,R$4k-R$6k,coordenador,educação,multinacional,False,0,Nenhum,Android,True,afternoon,False,coordenador,False,False
c6a8b04d39bc22e0,18-24,PE,São Paulo,,analista,saúde,MEI/micro,True,3,Rappi,iOS,True,night,False,Analista,False,False
a92511d215cc19e5,,SC,Brasília,R$2k-R$4k,engenheiro,educação,grande,True,3,Ambos,Android,False,afternoon,True,Engenheiro,False,False
3070d41f63d88c74,25-34,SP,,,estudante,outros,multinacional,True,5,iFood,iOS,True,morning,True,Estudante,,
79214fed491f4470,25-34,PB,São Paulo,R$6k-R$10k,diretor,tech,média,True,2,Ambos,iOS,False,afternoon,True,Diretor,False,False
145a39171ec6bfb9,25-34,ES,Brasília,R$4k-R$6k,estudante,educação,média,True,2,iFood,iOS,True,night,True,Estudante Sênior,,
00408a184aeda9b1,35-44,GO,Curitiba,R$4k-R$6k,designer,finanças,média,True,1,iFood,Android,False,morning,True,Designer,False,False
a234dc1dfd65bbc5,45+,AL,São Paulo,R$4k-R$6k,coordenador,educação,média,True,3,Rappi,iOS,True,morning,True,coordenador,False,False
da0ec8f7a29192bd,25-34,AL,São Paulo,R$4k-R$6k,diretor,varejo,MEI/micro,True,3,Rappi,iOS,True,afternoon,True,diretor,False,False
02d81d767faef2c3,35-44,SP,,R$2k-R$4k,gerente,outros,MEI/micro,True,2,iFood,iOS,False,afternoon,True,gerente,False,False
2ede37eb950d8e4e,45+,MG,Rio de Janeiro,acima de R$10k,engenheiro,educação,multinacional,True,3,Nenhum,Android,False,afternoon,True,engenheiro,False,False
051a1550062c4924,,DF,Porto Alegre,,estudante,tech,grande,True,7,Nenhum,iOS,True,afternoon,False,Estudante,,
951477082f97668d,25-34,RS,Curitiba,até R$2k,analista,finanças,média,True,2,Rappi,Android,False,night,True,analista,False,False
37b2fb58003e0077,25-34,DF,,R$2k-R$4k,estudante,tech,grande,True,5,iFood,Android,True,morning,True,estudante,,
776f5bdb542f5aa9,18-24,PE,Belo Horizonte,até R$2k,coordenador,saúde,grande,True,7,Nenhum,iOS,False,night,True,coordenador,False,False
c6680bd652caa67f,45+,GO,Rio de Janeiro,até R$2k,gerente,finanças,multinacional,True,1,Rappi,Android,False,morning,True,gerente,False,False
c921edb2505d78bd,35-44,BA,Curitiba,R$2k-R$4k,professor,varejo,MEI/micro,True,1,Rappi,iOS,False,afternoon,True,professor,,False
d7bf641387f1024d,35-44,SC,Belo Horizonte,até R$2k,professor,tech,MEI/micro,False,0,Nenhum,iOS,False,afternoon,True,Professor,,False
bb9d7d1ca71f5fe8,45+,PE,,R$6k-R$10k,coordenador,tech,grande,True,2,Rappi,Android,True,evening,True,coordenador,False,False
1810c131fe33ffa3,35-44,DF,,,designer,outros,MEI/micro,True,5,Ambos,iOS,False,morning,True,Designer,False,False
449f4b27c1698c2d,18-24,MG,Porto Alegre,,coordenador,finanças,grande,True,2,Rappi,iOS,True,morning,True,coordenador,False,False
752c76dfded265d0,35-44,CE,Porto Alegre,R$2k-R$4k,gerente,marketing,grande,True,2,Rappi,iOS,True,morning,True,Gerente de Dados,False,True
ca710a0d92fb7869,25-34,GO,,R$2k-R$4k,consultor,tech,pequena,True,2,Nenhum,iOS,False,evening,True,Consultor,False,False
2eb292f7075daefe,25-34,RJ,Porto Alegre,R$6k-R$10k,consultor,finanças,multinacional,False,0,Nenhum,Android,False,morning,True,consultor,False,False
b38ee70c0fd01feb,25-34,MT,,R$4k-R$6k,estudante,saúde,pequena,False,0,Nenhum,Android,False,evening,True,Estudante,,
df172cad9cad1cc4,18-24,SE,,,professor,educação,MEI/micro,True,3,Rappi,Android,True,night,True,Professor,,False
fde2c55eacab4b61,25-34,SC,Rio de Janeiro,,professor,tech,MEI/micro,True,7,Nenhum,iOS,True,evening,True,Professor,,False
8c0fbac1281d313f,25-34,RN,Rio de Janeiro,R$4k-R$6k,consultor,educação,média,True,3,Nenhum,iOS,True,night,True,Consultor,False,False
c133d38e2bdf1ed2,45+,PR,São Paulo,R$6k-R$10k,gerente,outros,pequena,True,1,Nenhum,Android,True,evening,True,Gerente Sênior,True,False
f5d157172ee579ad,35-44,PR,Belo Horizonte,até R$2k,analista,educação,média,True,1,Rappi,iOS,False,night,False,Analista,False,False
c8fb2a7e36080712,35-44,PB,Curitiba,acima de R$10k,gerente,saúde,pequena,True,3,Nenhum,iOS,False,afternoon,True,Gerente,False,False
108876366fb542f2,45+,PR,Porto Alegre,R$4k-R$6k,coordenador,educação,multinacional,False,0,Nenhum,iOS,False,morning,True,Coordenador,False,False
9fcc295398a192a9,18-24,SP,Curitiba,até R$2k,analista,marketing,pequena,True,2,Rappi,iOS,True,afternoon,False,analista,False,False
d25bd87c677e2977,45+,AL,São Paulo,R$2k-R$4k,professor,tech,multinacional,True,1,iFood,iOS,True,evening,True,Professor Sênior,,False
0a8fb62d2c4a4cb2,25-34,PE,,R$4k-R$6k,gerente,marketing,MEI/micro,False,0,Nenhum,Android,True,afternoon,True,Gerente,False,False
a24ef9741dee7bb2,25-34,SP,Rio de Janeiro,acima de R$10k,designer,direito,multinacional,True,2,Nenhum,iOS,True,afternoon,False,Designer de Dados,False,True
8eb7d9be5d64ba04,25-34,CE,Brasília,R$2k-R$4k,engenheiro,tech,média,True,2,Nenhum,Android,False,morning,True,engenheiro,False,False
6c6d167e15c963fe,,ES,,R$2k-R$4k,coordenador,educação,pequena,True,2,iFood,Android,False,morning,True,coordenador,False,False
18c699b2aec38142,25-34,RJ,,acima de R$10k,analista,educação,MEI/micro,True,2,iFood,Android,True,evening,True,analista,False,False
41c094af2900e98b,18-24,BA,,,diretor,outros,pequena,True,7,iFood,Android,True,night,True,Diretor,False,False
5010eed5bf1930db,45+,ES,Curitiba,,professor,tech,pequena,True,5,Rappi,Android,True,evening,True,Professor,,False
00abfc1dd7778d70,25-34,CE,,acima de R$10k,desenvolvedor,tech,multinacional,True,7,Rappi,Android,False,morning,True,Desenvolvedor de Dados,False,True
77a4fa9ca057c3b1,,BA,,R$2k-R$4k,gerente,tech,MEI/micro,True,2,Rappi,Android,False,morning,True,Gerente,False,False
c38f2a324f8282c3,25-34,MT,,acima de R$10k,coordenador,finanças,MEI/micro,True,3,Nenhum,Android,True,afternoon,True,coordenador,False,False
36db76a944a53813,35-44,MG,Belo Horizonte,R$4k-R$6k,engenheiro,outros,média,True,3,Rappi,Android,True,night,True,Engenheiro de Dados,False,True
213522cecfef4aed,35-44,CE,,até R$2k,diretor,tech,média,True,2,Nenhum,Android,False,evening,False,Diretor Sênior,True,False
9b6b9554f8e67312,45+,MS,São Paulo,R$6k-R$10k,analista,outros,MEI/micro,True,2,iFood,iOS,True,night,True,Analista,False,False
560c0f9f5ecd5d05,,RJ,Belo Horizonte,R$2k-R$4k,professor,finanças,pequena,True,2,Rappi,iOS,True,afternoon,True,Professor,,False
cc5f7feeed39668e,45+,AM,Brasília,,professor,outros,média,True,1,Rappi,iOS,False,morning,True,professor,,False
2d98d238cd76bf0d,25-34,RS,Belo Horizonte,R$4k-R$6k,engenheiro,direito,grande,True,1,iFood,iOS,False,evening,True,Engenheiro,False,False
def3dc6c6d55cf4a,25-34,GO,São Paulo,R$2k-R$4k,desenvolvedor,outros,MEI/micro,True,5,Ambos,Android,True,morning,True,Desenvolvedor,False,False
62a561fa5d7dbc69,,SE,,acima de R$10k,gerente,tech,grande,True,3,iFood,iOS,False,evening,True,Gerente Sênior,True,False
18a57b25f729d853,25-34,AM,São Paulo,,consultor,tech,grande,True,2,Nenhum,Android,False,evening,True,Consultor Sênior,True,False
195b60891ead3d97,25-34,MT,Curitiba,,professor,outros,pequena,True,3,Rappi,Android,True,morning,True,Professor,,False
189d7e1185ae0a5e,25-34,ES,Brasília,R$4k-R$6k,desenvolvedor,varejo,multinacional,True,7,Nenhum,iOS,True,evening,True,Desenvolvedor,False,False
ce06bdfab9b75237,,GO,Porto Alegre,R$2k-R$4k,engenheiro,direito,multinacional,True,3,Ambos,iOS,False,evening,True,engenheiro,False,False
d8457303347d5b14,25-34,RJ,Curitiba,R$2k-R$4k,diretor,varejo,multinacional,True,5,iFood,Android,False,morning,True,Diretor,False,False
1a87c04fd69d6335,25-34,RN,Curitiba,R$2k-R$4k,analista,outros,média,True,2,Ambos,Android,True,morning,True,Analista,False,False
d64924896a571db1,25-34,RS,,,diretor,saúde,média,True,1,Nenhum,iOS,False,morning,True,Diretor,False,False
803393033a95cdd5,,MG,Rio de Janeiro,até R$2k,engenheiro,outros,MEI/micro,True,3,Nenhum,iOS,False,morning,True,Engenheiro,False,False
94dd18149f7303b2,25-34,PE,,,professor,saúde,MEI/micro,True,7,Nenhum,Android,True,afternoon,True,professor,,False
4d06a286056defa2,,PB,Rio de Janeiro,R$2k-R$4k,coordenador,educação,grande,False,0,Nenhum,Android,True,evening,True,coordenador,False,False
1554f619e79b26ff,25-34,MG,Rio de Janeiro,R$2k-R$4k,diretor,outros,multinacional,True,1,Ambos,iOS,True,morning,True,Diretor,False,False
b1b0d9d62879caf2,45+,MT,,R$6k-R$10k,desenvolvedor,tech,média,True,3,iFood,iOS,True,night,False,Desenvolvedor,False,False
21895593715072cd,25-34,MG,Porto Alegre,R$4k-R$6k,diretor,direito,MEI/micro,True,2,Rappi,iOS,True,morning,True,Diretor,False,False
202f35f0bd60fca7,18-24,DF,,R$6k-R$10k,engenheiro,finanças,MEI/micro,True,2,Ambos,iOS,False,morning,True,Engenheiro,False,False
c0a3f91f3d0da3c4,35-44,MA,São Paulo,R$4k-R$6k,gerente,outros,multinacional,True,2,Nenhum,iOS,True,afternoon,True,Gerente,False,False
50c02697591c786a,,AM,Porto Alegre,R$2k-R$4k,consultor,marketing,MEI/micro,True,2,Rappi,Android,False,afternoon,True,consultor,False,False
47e29874989f6371,25-34,SE,Porto Alegre,acima de R$10k,gerente,educação,grande,True,3,Rappi,Android,True,morning,True,Gerente,False,False
c50420da9cbcaf3b,35-44,SE,São Paulo,R$4k-R$6k,coordenador,marketing,multinacional,True,3,Rappi,Android,False,morning,True,Coordenador,False,False
1cedb93253406446,35-44,MA,,,analista,marketing,multinacional,True,3,iFood,iOS,False,morning,True,Analista,False,False
7174d7e158d97268,35-44,DF,,R$4k-R$6k,analista,finanças,multinacional,True,5,iFood,iOS,False,morning,True,Analista,False,False
bc9b37d346c5a13e,35-44,DF,Porto Alegre,R$6k-R$10k,engenheiro,tech,MEI/micro,True,5,Rappi,iOS,True,night,True,engenheiro,False,False
8421f145fdf5532d,25-34,ES,São Paulo,,diretor,tech,média,True,2,Ambos,Android,True,night,True,Diretor,False,False
ca28bc4c87371ba3,45+,GO,São Paulo,R$6k-R$10k,diretor,marketing,média,True,3,Ambos,iOS,True,night,False,diretor,False,False
2aba7e7ce150875d,25-34,RS,Curitiba,,professor,outros,média,True,1,Nenhum,iOS,True,morning,True,Professor de Dados,,True
489731a4e6b0871d,35-44,AM,Porto Alegre,até R$2k,consultor,marketing,multinacional,True,2,Nenhum,iOS,True,night,True,Consultor,False,False
786246b575d3fbbc,25-34,RS,Brasília,R$4k-R$6k,coordenador,varejo,grande,True,3,Ambos,iOS,False,morning,True,Coordenador,False,False
21a563daec1ccdca,25-34,AL,,acima de R$10k,consultor,saúde,multinacional,True,7,Rappi,Android,False,evening,True,consultor,False,False
5fffa432ffd403d2,25-34,RJ,Rio de Janeiro,,gerente,varejo,pequena,True,1,Ambos,iOS,False,evening,True,Gerente Sênior,True,False
8d22ec854877c384,45+,BA,,R$4k-R$6k,engenheiro,tech,média,False,0,Nenhum,Android,False,afternoon,True,Engenheiro de Dados,False,True
8b262a875807623a,,AM,,acima de R$10k,coordenador,direito,média,True,5,Nenhum,iOS,True,afternoon,True,Coordenador,False,False
f1e57846ffe12664,25-34,AM,,R$4k-R$6k,designer,marketing,MEI/micro,True,1,iFood,iOS,False,evening,True,Designer,False,False
452f5c74bad815e6,45+,SP,Rio de Janeiro,R$4k-R$6k,designer,outros,média,False,0,Nenhum,iOS,False,evening,True,Designer,False,False
88d56f3be66d1d93,25-34,RN,Brasília,,diretor,tech,MEI/micro,True,3,Rappi,iOS,False,night,False,diretor,False,False
7b254a8fb8a8a56a,,PB,São Paulo,R$6k-R$10k,designer,tech,média,True,2,iFood,iOS,False,evening,True,designer,False,False
15e8da239afda3d1,35-44,ES,Curitiba,R$2k-R$4k,analista,tech,média,False,0,Nenhum,iOS,False,afternoon,True,analista,False,False
0c9d7b8123c05b97,35-44,SC,Brasília,R$6k-R$10k,coordenador,outros,média,True,2,Nenhum,iOS,False,morning,True,Coordenador,False,False
